Date,Open,High,Low,Close,Adj Close,Volume
2011-03-04,12.380000,12.630000,12.050000,12.110000,8.526973,98294900
2011-03-11,12.050000,12.260000,11.330000,11.610000,8.174908,89038900
2011-03-18,11.800000,12.310000,11.580000,12.280000,8.646671,73087800
2011-03-25,12.320000,12.360000,12.010000,12.180000,8.576261,70187400
2011-04-01,12.260000,12.830000,12.150000,12.720000,8.956491,62341900
2011-04-08,12.730000,12.850000,12.150000,12.310000,8.667800,48931500
2011-04-15,12.270000,12.620000,11.850000,12.560000,8.843828,66775000
2011-04-22,12.490000,13.480000,12.230000,13.410000,9.442336,98219400
2011-04-29,13.380000,13.690000,13.310000,13.550000,9.540913,84504900
2011-05-06,13.660000,13.940000,13.480000,13.820000,9.731029,84855900
2011-05-13,13.820000,13.840000,13.280000,13.450000,9.470502,67020600
2011-05-20,13.440000,13.490000,13.070000,13.340000,9.393046,64788000
2011-05-27,13.360000,13.790000,13.210000,13.700000,9.646533,57851900
2011-06-03,13.670000,14.050000,13.320000,13.560000,9.547956,63722100
2011-06-10,13.400000,13.440000,12.910000,13.000000,9.153644,91555200
2011-06-17,13.100000,13.280000,12.500000,12.840000,9.040984,77559900
2011-06-24,12.650000,12.820000,12.260000,12.610000,8.879036,123478900
2011-07-01,12.590000,12.920000,12.400000,12.760000,9.363734,68417900
2011-07-08,12.640000,12.690000,12.090000,12.150000,8.916093,75475300
2011-07-15,12.250000,12.680000,12.000000,12.570000,9.224302,56918500
2011-07-22,12.600000,13.050000,12.280000,12.310000,9.033506,103897300
2011-07-29,12.310000,12.690000,11.570000,11.580000,8.497806,99935300
2011-08-05,11.560000,11.690000,10.840000,11.520000,8.453775,99078000
2011-08-12,11.420000,11.720000,10.750000,11.050000,8.108874,57714200
2011-08-19,10.940000,11.890000,10.900000,11.350000,8.329027,78530400
2011-08-26,11.400000,12.130000,11.400000,11.890000,8.725296,44863000
2011-09-02,11.720000,12.100000,11.310000,12.000000,8.806018,52185900
2011-09-09,11.940000,12.200000,11.610000,12.110000,8.886741,74234400
2011-09-16,12.350000,12.510000,11.390000,11.520000,8.453775,71284900
2011-09-23,11.340000,12.160000,11.290000,11.810000,8.666589,80458100
2011-09-30,11.710000,11.840000,11.260000,11.830000,8.681265,78876400
2011-10-07,11.820000,12.220000,11.610000,12.170000,8.930771,61680300
2011-10-14,12.290000,12.330000,11.640000,11.810000,8.666589,49728100
2011-10-21,11.970000,13.060000,11.970000,12.950000,9.503160,71468600
2011-10-28,12.840000,12.930000,12.220000,12.900000,9.466470,60174800
2011-11-04,12.850000,13.060000,12.420000,12.670000,9.297688,52245200
2011-11-11,12.700000,13.090000,12.610000,12.710000,9.327040,57536000
2011-11-18,12.720000,12.720000,12.140000,12.200000,8.952784,54423800
2011-11-25,12.030000,13.270000,12.000000,13.210000,9.693957,56640700
2011-12-02,13.240000,13.360000,12.860000,12.940000,9.495823,58826900
2011-12-09,12.830000,13.190000,12.430000,12.500000,9.172935,54142900
2011-12-16,12.510000,12.950000,12.310000,12.910000,9.473808,69523100
2011-12-23,12.890000,13.160000,12.760000,13.020000,9.554528,18350700
2011-12-30,13.040000,13.350000,12.880000,13.260000,9.730650,30786400
2012-01-06,13.270000,13.980000,13.090000,13.830000,10.148934,55101100
2012-01-13,13.760000,14.270000,13.420000,14.260000,10.464484,51307300
2012-01-20,14.200000,14.430000,13.850000,14.230000,10.442471,56691400
2012-01-27,14.050000,14.270000,13.850000,13.910000,10.207642,49298900
2012-02-03,13.810000,14.320000,13.800000,14.280000,10.479160,43133000
2012-02-10,14.080000,14.580000,13.790000,14.530000,10.662621,53041300
2012-02-17,14.630000,14.770000,14.100000,14.140000,10.376425,34075500
2012-02-24,14.200000,14.800000,14.180000,14.640000,10.743341,36872200
2012-03-02,14.540000,14.640000,14.100000,14.610000,10.721328,34867700
2012-03-09,14.650000,15.110000,14.340000,14.940000,10.963491,33556000
2012-03-16,14.890000,15.430000,14.760000,15.030000,11.029536,30931300
2012-03-23,15.170000,15.510000,14.960000,15.080000,11.066229,40171100
2012-03-30,15.200000,15.520000,14.840000,15.240000,11.183641,37908600
2012-04-06,14.990000,15.100000,14.600000,14.920000,10.948814,32782300
2012-04-13,15.060000,15.450000,14.950000,15.250000,11.190980,40172800
2012-04-20,15.350000,15.940000,14.740000,15.820000,11.609264,52977400
2012-04-27,15.770000,16.150000,15.520000,15.700000,11.521205,63035800
2012-05-04,15.700000,15.720000,14.880000,15.390000,11.293717,50311000
2012-05-11,15.200000,15.530000,14.670000,14.700000,10.787371,58155800
2012-05-18,14.640000,14.820000,13.860000,13.960000,10.244335,68150600
2012-05-25,13.930000,14.340000,13.660000,13.730000,10.075552,54391500
2012-06-01,13.400000,13.710000,12.870000,13.540000,9.936124,71174700
2012-06-08,13.290000,13.890000,13.220000,13.470000,9.884754,61499000
2012-06-15,13.450000,14.200000,13.440000,13.580000,9.965478,50071400
2012-06-22,13.720000,13.890000,13.180000,13.440000,9.862739,62141300
2012-06-29,13.820000,14.440000,13.550000,13.650000,10.016844,41874000
2012-07-06,13.550000,13.590000,12.740000,12.800000,9.731393,73638500
2012-07-13,12.820000,13.420000,12.520000,12.860000,9.777007,74044300
2012-07-20,12.920000,13.430000,12.140000,13.360000,10.157139,106873100
2012-07-27,13.490000,14.030000,13.330000,13.870000,10.544875,88173100
2012-08-03,14.110000,14.470000,13.990000,14.330000,10.894597,53702800
2012-08-10,14.260000,14.540000,14.240000,14.450000,10.985829,43959100
2012-08-17,14.340000,14.770000,14.250000,14.330000,10.894597,47898700
2012-08-24,14.340000,14.480000,14.170000,14.250000,10.833776,33877200
2012-08-31,14.410000,14.720000,14.150000,14.410000,10.955418,43592100
2012-09-07,14.460000,15.060000,14.420000,15.030000,11.426783,49684300
2012-09-14,15.240000,15.640000,14.740000,14.800000,11.251924,45561800
2012-09-21,15.010000,15.620000,14.740000,15.600000,11.860134,68210700
2012-09-28,15.600000,16.170000,15.580000,16.160000,12.285883,83777700
2012-10-05,16.160000,16.309999,15.000000,15.030000,11.426783,51873200
2012-10-12,15.130000,15.650000,15.050000,15.550000,11.822124,54107700
2012-10-19,15.290000,15.740000,15.070000,15.380000,11.692875,49571700
2012-10-26,15.480000,16.209999,15.330000,16.110001,12.247869,25987400
2012-11-02,16.170000,16.309999,15.750000,16.129999,12.263074,54683400
2012-11-09,16.200001,16.590000,15.860000,16.049999,12.202254,51363100
2012-11-16,16.090000,16.340000,15.900000,16.260000,12.361910,26874100
2012-11-23,16.799999,17.200001,16.540001,17.129999,13.023341,50712200
2012-11-30,17.350000,17.469999,16.740000,17.049999,12.962518,49364300
2012-12-07,17.260000,17.370001,16.840000,17.110001,13.008135,51083300
2012-12-14,17.100000,17.200001,16.760000,17.100000,13.000534,46426200
2012-12-21,16.750000,17.100000,16.680000,16.980000,12.909302,19179900
2012-12-28,16.860001,18.299999,16.840000,18.090000,13.753194,35097900
2013-01-04,18.100000,18.219999,17.400000,18.180000,13.821619,53756600
2013-01-11,18.080000,18.350000,17.750000,18.260000,13.882442,53362800
2013-01-18,18.209999,18.309999,17.790001,17.809999,13.540319,41924200
2013-01-25,17.750000,17.870001,17.510000,17.740000,13.487101,52688000
2013-02-01,17.889999,18.360001,17.870001,18.299999,13.912851,35068200
2013-02-08,18.230000,18.580000,18.219999,18.570000,14.118122,30589000
2013-02-15,18.549999,19.250000,18.490000,18.690001,14.209353,32654000
2013-02-22,18.670000,19.000000,17.690001,18.250000,13.874838,63568400
2013-03-01,18.170000,18.430000,17.879999,18.049999,13.722782,49141900
2013-03-08,18.170000,18.190001,17.700001,18.049999,13.722782,41505100
2013-03-15,17.870001,17.910000,16.870001,16.889999,12.840876,59800600
2013-03-22,16.910000,17.260000,16.879999,17.190001,13.068959,45521800
2013-03-29,17.209999,17.270000,16.650000,16.830000,12.795262,48035400
2013-04-05,16.549999,17.520000,16.480000,17.340000,13.182995,51836600
2013-04-12,17.240000,18.330000,16.879999,17.940001,13.639156,71933500
2013-04-19,18.610001,18.980000,18.129999,18.690001,14.209353,88606000
2013-04-26,18.700001,19.540001,18.490000,19.530001,14.847980,46814600
2013-05-03,19.400000,20.299999,19.370001,20.209999,15.364951,46383900
2013-05-10,20.100000,20.180000,19.450001,19.450001,14.787155,42648200
2013-05-17,19.620001,19.670000,18.400000,18.750000,14.254968,55413200
2013-05-24,18.750000,19.299999,18.650000,18.969999,14.422231,35692300
2013-05-31,18.920000,19.030001,18.500000,18.600000,14.140930,37122700
2013-06-07,18.820000,18.940001,17.990000,18.270000,13.890040,41946000
2013-06-14,18.270000,18.459999,17.360001,17.410000,13.236215,49267700
2013-06-21,17.600000,18.120001,16.610001,17.930000,13.631552,69291700
2013-06-28,18.299999,18.850000,17.930000,18.120001,13.776003,43353000
2013-07-05,18.480000,18.660000,17.570000,18.540001,14.488460,56942200
2013-07-12,18.580000,18.639999,16.740000,16.809999,13.136519,76041300
2013-07-19,16.420000,17.219999,15.890000,17.180000,13.425659,87112300
2013-07-26,17.110001,17.270000,16.680000,17.250000,13.480362,55192800
2013-08-02,17.049999,17.049999,16.090000,16.219999,12.675449,60165900
2013-08-09,16.150000,16.360001,15.880000,16.000000,12.503524,61040600
2013-08-16,16.110001,16.209999,15.700000,16.059999,12.550415,46984100
2013-08-23,16.190001,16.750000,15.940000,16.670000,13.027110,40199900
2013-08-30,16.790001,17.260000,16.510000,17.180000,13.425659,44137000
2013-09-06,17.230000,17.540001,17.000000,17.280001,13.503808,40653200
2013-09-13,17.260000,17.820000,17.219999,17.600000,13.753880,40531900
2013-09-20,17.540001,17.750000,17.150000,17.320000,13.535066,43953500
2013-09-27,17.250000,17.850000,16.740000,17.700001,13.832026,46363500
2013-10-04,17.600000,17.969999,17.150000,17.670000,13.808581,49055000
2013-10-11,17.900000,18.709999,17.830000,18.650000,14.574425,56984400
2013-10-18,18.750000,19.250000,18.580000,18.680000,14.597867,54670000
2013-10-25,18.379999,18.910000,18.290001,18.410000,14.386869,40271200
2013-11-01,18.530001,18.629999,18.030001,18.129999,14.168058,44168200
2013-11-08,18.000000,18.040001,17.360001,17.500000,13.675732,47808500
2013-11-15,17.629999,17.879999,16.860001,17.020000,13.300627,61002100
2013-11-22,16.990000,17.719999,16.930000,17.580000,13.738248,53274900
2013-11-29,17.700001,17.790001,17.360001,17.400000,13.597584,42376900
2013-12-06,17.520000,17.719999,17.090000,17.120001,13.378773,44613800
2013-12-13,17.240000,17.299999,16.680000,17.049999,13.324068,67552400
2013-12-20,16.930000,17.340000,16.870001,17.180000,13.425659,20867100
2013-12-27,17.219999,17.620001,17.110001,17.150000,13.402215,26103500
2014-01-03,17.080000,17.160000,16.660000,16.760000,13.097444,57667100
2014-01-10,16.840000,18.180000,16.820000,18.150000,14.183688,72047700
2014-01-17,17.969999,17.980000,17.610001,17.700001,13.832026,44689200
2014-01-24,17.719999,17.770000,16.980000,17.139999,13.394402,47544400
2014-01-31,17.000000,17.120001,16.440001,16.990000,13.277183,64561000
2014-02-07,17.110001,17.520000,17.080000,17.450001,13.636660,40593200
2014-02-14,17.610001,17.959999,17.459999,17.690001,13.824209,38221600
2014-02-21,17.809999,18.010000,17.590000,18.010000,14.074284,35493000
2014-02-28,18.020000,18.889999,17.770000,18.870001,14.746346,66100500
2014-03-07,19.010000,19.520000,18.670000,19.270000,15.058933,73228700
2014-03-14,19.139999,19.290001,18.469999,18.850000,14.730716,59572100
2014-03-21,18.780001,19.500000,18.400000,19.420000,15.176156,62732700
2014-03-28,19.450001,20.360001,19.450001,19.940001,15.582521,71641900
2014-04-04,20.030001,20.299999,19.610001,19.820000,15.488741,52990900
2014-04-11,19.820000,20.920000,19.740000,20.719999,16.192064,76316800
2014-04-18,20.400000,20.600000,20.260000,20.559999,16.067028,43951500
2014-04-25,20.070000,20.400000,19.750000,19.770000,15.449667,66870700
2014-05-02,19.750000,20.590000,19.500000,20.510000,16.027956,56843900
2014-05-09,20.500000,20.860001,20.110001,20.660000,16.145180,62638600
2014-05-16,20.670000,20.820000,20.389999,20.639999,16.129545,31941200
2014-05-23,20.719999,21.020000,20.549999,20.700001,16.176439,28576000
2014-05-30,20.400000,21.299999,20.400000,21.200001,16.567169,52555300
2014-06-06,21.219999,21.400000,20.990000,21.110001,16.496841,36524500
2014-06-13,21.139999,21.690001,21.020000,21.690001,16.950096,38700600
2014-06-20,21.480000,21.500000,20.480000,21.020000,16.426504,33341100
2014-06-27,21.180000,22.709999,21.120001,22.709999,17.747196,35854800
2014-07-04,22.820000,22.950001,22.200001,22.950001,17.934746,49494900
2014-07-11,23.000000,23.070000,20.120001,20.200001,15.785700,105208800
2014-07-18,20.559999,20.969999,20.400000,20.889999,16.692280,71687100
2014-07-25,20.639999,20.799999,19.920000,20.000000,15.981115,61043700
2014-08-01,20.030001,20.620001,19.680000,19.910000,15.909203,51129500
2014-08-08,19.969999,20.600000,19.719999,20.530001,16.404615,57340800
2014-08-15,20.549999,20.900000,20.299999,20.620001,16.476530,39990900
2014-08-22,20.740000,21.000000,20.590000,20.910000,16.708256,48985700
2014-08-29,20.950001,21.379999,20.809999,21.190001,16.931995,31347800
2014-09-05,21.129999,21.200001,20.740000,20.900000,16.700264,33639500
2014-09-12,20.740000,20.959999,20.139999,20.920000,16.716251,46764800
2014-09-19,20.879999,20.950001,20.059999,20.110001,16.069016,52626500
2014-09-26,20.080000,20.410000,19.750000,20.290001,16.212845,77941900
2014-10-03,20.610001,20.910000,20.120001,20.469999,16.356672,71938500
2014-10-10,20.180000,21.090000,19.389999,20.719999,16.556438,116084300
2014-10-17,20.549999,21.700001,20.549999,21.299999,17.019890,68738300
2014-10-24,21.010000,21.660000,20.889999,21.110001,16.868073,52378800
2014-10-31,21.690001,22.180000,21.690001,21.799999,17.419420,54834000
2014-11-07,21.820000,22.420000,21.610001,22.340000,17.850908,44929600
2014-11-14,22.440001,22.820000,21.700001,22.760000,18.186510,64662600
2014-11-21,22.950001,23.240000,22.750000,23.180000,18.522120,34996500
2014-11-28,23.330000,23.540001,22.440001,22.820000,18.234455,46558600
2014-12-05,22.760000,22.900000,21.920000,22.139999,17.691099,47852100
2014-12-12,22.129999,22.389999,21.160000,21.790001,17.411427,60586500
2014-12-19,22.490000,22.580000,21.990000,22.350000,17.858900,24453400
2014-12-26,22.530001,22.750000,22.270000,22.379999,17.882870,15041200
2015-01-02,22.450001,22.459999,21.160000,21.809999,17.427404,51281500
2015-01-09,21.620001,23.129999,20.600000,22.889999,18.290390,111444900
2015-01-16,22.370001,23.719999,22.290001,23.709999,18.945616,89702700
2015-01-23,23.930000,24.490000,23.080000,23.290001,18.610014,78028200
2015-01-30,22.990000,23.760000,22.670000,23.660000,18.905659,70404100
2015-02-06,23.450001,24.480000,22.490000,24.469999,19.552895,70775500
2015-02-13,24.450001,24.959999,24.400000,24.520000,19.592852,39525500
2015-02-20,24.700001,25.320000,24.129999,24.680000,19.720697,49005000
2015-02-27,24.750000,24.780001,24.129999,24.459999,19.544907,39404900
2015-03-06,24.250000,24.379999,22.910000,23.530001,18.801783,54756300
2015-03-13,23.660000,25.150000,23.650000,24.660000,19.704720,66943200
2015-03-20,24.799999,24.950001,22.959999,23.200001,18.538097,94151200
2015-03-27,22.910000,23.830000,22.660000,23.690001,18.929632,74350900
2015-04-03,23.200001,23.740000,23.080000,23.440001,18.729866,45763300
2015-04-10,23.730000,23.799999,22.650000,23.240000,18.570059,80648400
2015-04-17,23.040001,24.420000,22.870001,24.299999,19.417059,83412000
2015-04-24,25.190001,25.770000,24.360001,24.440001,19.528927,97339600
2015-05-01,24.700001,24.840000,24.170000,24.370001,19.472996,48004600
2015-05-08,24.459999,24.740000,24.139999,24.410000,19.504953,43445000
2015-05-15,24.450001,24.670000,24.150000,24.240000,19.369118,46631600
2015-05-22,24.370001,24.700001,24.100000,24.450001,19.536913,44263800
2015-05-29,24.049999,24.430000,22.780001,22.980000,18.362303,63656900
2015-06-05,22.820000,23.709999,22.600000,23.510000,18.785807,59927300
2015-06-12,23.540001,23.830000,23.200001,23.760000,18.985569,61349600
2015-06-19,23.620001,24.330000,23.389999,24.080000,19.241266,52093700
2015-06-26,23.920000,24.040001,22.360001,23.150000,18.498144,65425200
2015-07-03,23.000000,23.260000,22.110001,22.219999,18.319412,43711500
2015-07-10,22.340000,22.910000,21.700001,22.730000,18.739883,73034500
2015-07-17,22.950001,23.160000,22.090000,22.309999,18.393608,65525500
2015-07-24,22.059999,22.780001,21.330000,22.700001,18.715151,68496200
2015-07-31,22.549999,22.610001,21.010000,21.280001,17.544424,62543600
2015-08-07,21.260000,21.889999,20.180000,20.540001,16.934324,89558900
2015-08-14,20.370001,20.400000,19.610001,19.610001,16.167578,65212200
2015-08-21,19.250000,20.010000,17.320000,19.940001,16.439653,116566100
2015-08-28,19.629999,20.240000,19.250000,20.070000,16.546833,57093700
2015-09-04,19.700001,20.660000,19.270000,19.700001,16.241783,47460000
2015-09-11,19.740000,21.020000,19.610001,20.660000,17.033260,51675800
2015-09-18,20.530001,20.760000,19.559999,19.990000,16.480875,73090700
2015-09-25,20.160000,21.000000,19.490000,20.860001,17.198153,64146400
2015-10-02,20.209999,22.270000,20.209999,22.250000,18.344145,60777500
2015-10-09,22.309999,22.790001,21.660000,21.950001,18.096807,71837500
2015-10-16,22.010000,22.620001,21.959999,22.510000,18.558504,41626800
2015-10-23,22.750000,22.750000,21.520000,21.820000,17.989632,48942700
2015-10-30,21.840000,23.660000,21.650000,22.980000,18.945997,50072200
2015-11-06,22.590000,22.980000,22.240000,22.240000,18.335896,35764000
2015-11-13,22.070000,22.940001,21.570000,22.670000,18.690416,37278900
2015-11-20,22.809999,22.940001,22.160000,22.559999,18.599728,25896100
2015-11-27,22.389999,23.360001,22.340000,22.930000,18.904776,35578300
2015-12-04,22.830000,23.500000,22.610001,22.650000,18.673925,32959000
2015-12-11,22.420000,23.290001,22.070000,22.959999,18.929508,44979600
2015-12-18,22.770000,23.280001,22.719999,23.150000,19.086155,26343000
2015-12-25,23.150000,23.230000,22.570000,22.750000,18.756371,13709200
2016-01-01,22.240000,22.420000,20.820000,21.100000,17.396023,36093200
2016-01-08,21.270000,21.870001,20.450001,21.820000,17.989632,62237300
2016-01-15,20.559999,21.799999,20.559999,21.330000,17.585646,46793500
2016-01-22,21.760000,22.070000,21.480000,21.629999,17.832981,38144400
2016-01-29,21.870001,23.250000,21.870001,23.230000,19.152111,47443600
2016-02-05,23.010000,23.360001,21.790001,22.000000,18.138033,42263400
2016-02-12,22.290001,24.190001,21.920000,23.799999,19.622051,45907000
2016-02-19,23.799999,24.129999,22.830000,23.690001,19.531359,32347400
2016-02-26,23.690001,24.870001,23.420000,24.559999,20.248638,40192500
2016-03-04,24.559999,25.000000,24.059999,24.740000,20.397041,40261100
2016-03-11,25.000000,25.850000,24.719999,25.770000,21.246231,37648000
2016-03-18,25.879999,26.250000,25.440001,25.730000,21.213255,29965100
2016-03-25,25.719999,26.620001,25.440001,26.200001,21.600748,18116700
2016-04-01,25.879999,26.209999,25.020000,25.370001,20.916451,34114000
2016-04-08,25.750000,26.209999,25.090000,25.299999,20.858730,41341300
2016-04-15,25.510000,25.680000,24.740000,25.160000,20.743313,39341100
2016-04-22,25.180000,25.350000,24.070000,24.160000,19.918856,43612300
2016-04-29,24.000000,24.010000,23.160000,23.500000,19.374718,45420200
2016-05-06,23.500000,23.610001,22.750000,22.990000,18.954243,29797600
2016-05-13,22.850000,23.639999,22.770000,23.250000,19.168600,27406200
2016-05-20,23.500000,24.920000,23.430000,24.790001,20.438263,36150500
2016-05-27,24.930000,25.260000,24.530001,25.180000,20.759802,23696200
2016-06-03,25.340000,26.580000,25.309999,26.230000,21.625479,31179300
2016-06-10,25.900000,26.030001,25.379999,25.860001,21.320431,32870000
2016-06-17,25.889999,26.920000,25.600000,26.809999,22.103664,36646600
2016-06-24,25.590000,26.420000,24.360001,26.230000,21.625479,52796700
2016-07-01,26.629999,26.650000,25.750000,26.309999,22.505598,23008500
2016-07-08,26.500000,27.370001,26.410000,27.110001,23.189922,43069300
2016-07-15,27.190001,27.820000,26.969999,27.480000,23.506418,30935500
2016-07-22,27.530001,28.490000,27.480000,28.139999,24.070980,34899300
2016-07-29,28.100000,28.750000,27.660000,28.400000,24.293385,27820300
2016-08-05,28.650000,29.450001,28.629999,29.139999,24.926382,38328400
2016-08-12,29.170000,29.450001,28.740000,29.160000,24.943491,23834200
2016-08-19,28.629999,28.840000,28.219999,28.600000,24.464468,29938700
2016-08-26,28.600000,29.030001,28.430000,28.959999,24.772411,24154500
2016-09-02,29.100000,30.549999,29.030001,29.790001,25.482393,33274600
2016-09-09,29.299999,29.330000,28.200001,29.180000,24.960596,32421700
2016-09-16,29.129999,30.950001,28.770000,30.660000,26.226593,34215200
2016-09-23,30.650000,30.670000,29.650000,30.400000,26.004189,28141200
2016-09-30,30.290001,30.920000,30.230000,30.770000,26.320684,25333900
2016-10-07,30.879999,31.480000,29.520000,30.530001,26.115393,50631500
2016-10-14,31.059999,31.270000,30.379999,31.059999,26.568752,36971600
2016-10-21,30.920000,31.620001,30.750000,30.770000,26.320684,21165400
2016-10-28,30.940001,31.200001,30.180000,30.280001,25.901543,24404400
2016-11-04,30.209999,31.500000,29.370001,29.440001,25.183006,31591800
2016-11-11,29.059999,30.080000,28.760000,29.469999,25.208664,43061500
2016-11-18,29.430000,30.150000,29.190001,29.889999,25.567934,22568700
2016-11-25,29.750000,29.940001,28.340000,28.549999,24.421698,35694400
2016-12-02,28.520000,30.270000,28.389999,30.040001,25.696243,21491300
2016-12-09,30.320000,30.639999,29.629999,30.160000,25.798893,24854800
2016-12-16,30.049999,30.080000,28.500000,28.740000,24.584223,32113300
2016-12-23,28.780001,29.320000,28.690001,29.129999,24.917830,16923700
2016-12-30,29.200001,29.910000,28.620001,29.799999,25.490950,20310600
2017-01-06,29.740000,30.299999,28.980000,29.290001,25.054697,41331900
2017-01-13,29.500000,29.690001,29.219999,29.629999,25.345531,33676900
2017-01-20,29.620001,31.450001,29.570000,31.110001,26.611526,37907300
2017-01-27,31.170000,31.350000,30.620001,30.780001,26.329239,30330100
2017-02-03,30.959999,31.080000,30.170000,30.209999,25.841661,31305900
2017-02-10,30.440001,32.490002,30.350000,32.320000,27.646559,39936100
2017-02-17,32.099998,32.470001,31.730000,31.750000,27.158978,23581000
2017-02-24,31.610001,31.920000,30.790001,30.870001,26.406229,29041200
2017-03-03,30.870001,31.520000,30.540001,30.980000,26.500320,29251300
2017-03-10,30.870001,32.470001,30.820000,32.410000,27.723547,26648600
2017-03-17,32.599998,33.529999,32.369999,32.560001,27.851856,33109800
2017-03-24,32.730000,33.430000,32.610001,33.070000,28.288109,24062900
2017-03-31,32.700001,33.330002,32.570000,32.860001,28.108477,21996900
2017-04-07,32.860001,33.040001,31.820000,31.830000,27.227415,29515400
2017-04-14,32.040001,32.070000,31.490000,31.790001,27.193197,21364400
2017-04-21,32.090000,33.299999,31.950001,33.020000,28.245342,27515000
2017-04-28,33.150002,34.290001,33.040001,34.139999,29.203386,27612900
2017-05-05,34.160000,35.799999,34.029999,35.560001,30.418060,36040200
2017-05-12,35.500000,35.520000,34.389999,34.900002,29.853498,37167700
2017-05-19,35.080002,35.790001,34.939999,35.570000,30.426609,32137700
2017-05-26,35.549999,35.919998,35.099998,35.889999,30.700340,21008300
